"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","EMP","TOT","THND_PER","Q","1984-Q1",103664,
"USA","EMP","TOT","THND_PER","Q","1984-Q2",105040,
"USA","EMP","TOT","THND_PER","Q","1984-Q3",105362.7,
"USA","EMP","TOT","THND_PER","Q","1984-Q4",105944.3,
"USA","EMP","TOT","THND_PER","Q","1985-Q1",106615.3,
"USA","EMP","TOT","THND_PER","Q","1985-Q2",106791,
"USA","EMP","TOT","THND_PER","Q","1985-Q3",107186.3,
"USA","EMP","TOT","THND_PER","Q","1985-Q4",108023.3,
"USA","EMP","TOT","THND_PER","Q","1986-Q1",108734.7,
"USA","EMP","TOT","THND_PER","Q","1986-Q2",109205.7,
"USA","EMP","TOT","THND_PER","Q","1986-Q3",109970,
"USA","EMP","TOT","THND_PER","Q","1986-Q4",110492,
"USA","EMP","TOT","THND_PER","Q","1987-Q1",111206,
"USA","EMP","TOT","THND_PER","Q","1987-Q2",112158,
"USA","EMP","TOT","THND_PER","Q","1987-Q3",112866.7,
"USA","EMP","TOT","THND_PER","Q","1987-Q4",113526.7,
"USA","EMP","TOT","THND_PER","Q","1988-Q1",114093.3,
"USA","EMP","TOT","THND_PER","Q","1988-Q2",114623,
"USA","EMP","TOT","THND_PER","Q","1988-Q3",115232.7,
"USA","EMP","TOT","THND_PER","Q","1988-Q4",115947.3,
"USA","EMP","TOT","THND_PER","Q","1989-Q1",116835.3,
"USA","EMP","TOT","THND_PER","Q","1989-Q2",117204.7,
"USA","EMP","TOT","THND_PER","Q","1989-Q3",117493.7,
"USA","EMP","TOT","THND_PER","Q","1989-Q4",117774.3,
"USA","EMP","TOT","THND_PER","Q","1990-Q1",119114.3,
"USA","EMP","TOT","THND_PER","Q","1990-Q2",118995.3,
"USA","EMP","TOT","THND_PER","Q","1990-Q3",118712,
"USA","EMP","TOT","THND_PER","Q","1990-Q4",118361,
"USA","EMP","TOT","THND_PER","Q","1991-Q1",117782.3,
"USA","EMP","TOT","THND_PER","Q","1991-Q2",117729.3,
"USA","EMP","TOT","THND_PER","Q","1991-Q3",117660,
"USA","EMP","TOT","THND_PER","Q","1991-Q4",117678.7,
"USA","EMP","TOT","THND_PER","Q","1992-Q1",117958.3,
"USA","EMP","TOT","THND_PER","Q","1992-Q2",118406.7,
"USA","EMP","TOT","THND_PER","Q","1992-Q3",118753,
"USA","EMP","TOT","THND_PER","Q","1992-Q4",118833.7,
"USA","EMP","TOT","THND_PER","Q","1993-Q1",119297.3,
"USA","EMP","TOT","THND_PER","Q","1993-Q2",119959.7,
"USA","EMP","TOT","THND_PER","Q","1993-Q3",120625.7,
"USA","EMP","TOT","THND_PER","Q","1993-Q4",121152,
"USA","EMP","TOT","THND_PER","Q","1994-Q1",121994,
"USA","EMP","TOT","THND_PER","Q","1994-Q2",122596,
"USA","EMP","TOT","THND_PER","Q","1994-Q3",123245,
"USA","EMP","TOT","THND_PER","Q","1994-Q4",124449.7,
"USA","EMP","TOT","THND_PER","Q","1995-Q1",124848.7,
"USA","EMP","TOT","THND_PER","Q","1995-Q2",124629.3,
"USA","EMP","TOT","THND_PER","Q","1995-Q3",124933.7,
"USA","EMP","TOT","THND_PER","Q","1995-Q4",125221.3,
"USA","EMP","TOT","THND_PER","Q","1996-Q1",125542,
"USA","EMP","TOT","THND_PER","Q","1996-Q2",126280,
"USA","EMP","TOT","THND_PER","Q","1996-Q3",127218.3,
"USA","EMP","TOT","THND_PER","Q","1996-Q4",127840.3,
"USA","EMP","TOT","THND_PER","Q","1997-Q1",128495.7,
"USA","EMP","TOT","THND_PER","Q","1997-Q2",129339.7,
"USA","EMP","TOT","THND_PER","Q","1997-Q3",129950.3,
"USA","EMP","TOT","THND_PER","Q","1997-Q4",130503.7,
"USA","EMP","TOT","THND_PER","Q","1998-Q1",130782.3,
"USA","EMP","TOT","THND_PER","Q","1998-Q2",131259.3,
"USA","EMP","TOT","THND_PER","Q","1998-Q3",131568.3,
"USA","EMP","TOT","THND_PER","Q","1998-Q4",132293.7,
"USA","EMP","TOT","THND_PER","Q","1999-Q1",132943.3,
"USA","EMP","TOT","THND_PER","Q","1999-Q2",133214.7,
"USA","EMP","TOT","THND_PER","Q","1999-Q3",133570.7,
"USA","EMP","TOT","THND_PER","Q","1999-Q4",134275,
"USA","EMP","TOT","THND_PER","Q","2000-Q1",136619.3,
"USA","EMP","TOT","THND_PER","Q","2000-Q2",136946.7,
"USA","EMP","TOT","THND_PER","Q","2000-Q3",136695.3,
"USA","EMP","TOT","THND_PER","Q","2000-Q4",137341.3,
"USA","EMP","TOT","THND_PER","Q","2001-Q1",137724.3,
"USA","EMP","TOT","THND_PER","Q","2001-Q2",137088,
"USA","EMP","TOT","THND_PER","Q","2001-Q3",136719.3,
"USA","EMP","TOT","THND_PER","Q","2001-Q4",136225.7,
"USA","EMP","TOT","THND_PER","Q","2002-Q1",136105.3,
"USA","EMP","TOT","THND_PER","Q","2002-Q2",136360,
"USA","EMP","TOT","THND_PER","Q","2002-Q3",136806.7,
"USA","EMP","TOT","THND_PER","Q","2002-Q4",136651.7,
"USA","EMP","TOT","THND_PER","Q","2003-Q1",137444.3,
"USA","EMP","TOT","THND_PER","Q","2003-Q2",137655.7,
"USA","EMP","TOT","THND_PER","Q","2003-Q3",137544,
"USA","EMP","TOT","THND_PER","Q","2003-Q4",138273,
"USA","EMP","TOT","THND_PER","Q","2004-Q1",138489,
"USA","EMP","TOT","THND_PER","Q","2004-Q2",138902,
"USA","EMP","TOT","THND_PER","Q","2004-Q3",139538.7,
"USA","EMP","TOT","THND_PER","Q","2004-Q4",140029.3,
"USA","EMP","TOT","THND_PER","Q","2005-Q1",140428,
"USA","EMP","TOT","THND_PER","Q","2005-Q2",141525.7,
"USA","EMP","TOT","THND_PER","Q","2005-Q3",142287,
"USA","EMP","TOT","THND_PER","Q","2005-Q4",142599.7,
"USA","EMP","TOT","THND_PER","Q","2006-Q1",143449.3,
"USA","EMP","TOT","THND_PER","Q","2006-Q2",144067.7,
"USA","EMP","TOT","THND_PER","Q","2006-Q3",144547.3,
"USA","EMP","TOT","THND_PER","Q","2006-Q4",145606,
"USA","EMP","TOT","THND_PER","Q","2007-Q1",146135,
"USA","EMP","TOT","THND_PER","Q","2007-Q2",145850.7,
"USA","EMP","TOT","THND_PER","Q","2007-Q3",145943.7,
"USA","EMP","TOT","THND_PER","Q","2007-Q4",146271.3,
"USA","EMP","TOT","THND_PER","Q","2008-Q1",146206.7,
"USA","EMP","TOT","THND_PER","Q","2008-Q2",145925.7,
"USA","EMP","TOT","THND_PER","Q","2008-Q3",145270.3,
"USA","EMP","TOT","THND_PER","Q","2008-Q4",144090.3,
"USA","EMP","TOT","THND_PER","Q","2009-Q1",141499.7,
"USA","EMP","TOT","THND_PER","Q","2009-Q2",140304.3,
"USA","EMP","TOT","THND_PER","Q","2009-Q3",139403.7,
"USA","EMP","TOT","THND_PER","Q","2009-Q4",138368,
"USA","EMP","TOT","THND_PER","Q","2010-Q1",138590,
"USA","EMP","TOT","THND_PER","Q","2010-Q2",139226.3,
"USA","EMP","TOT","THND_PER","Q","2010-Q3",139337.7,
"USA","EMP","TOT","THND_PER","Q","2010-Q4",139154.7,
"USA","EMP","TOT","THND_PER","Q","2011-Q1",139427.7,
"USA","EMP","TOT","THND_PER","Q","2011-Q2",139531.3,
"USA","EMP","TOT","THND_PER","Q","2011-Q3",139883,
"USA","EMP","TOT","THND_PER","Q","2011-Q4",140698.7,
"USA","EMP","TOT","THND_PER","Q","2012-Q1",141841,
"USA","EMP","TOT","THND_PER","Q","2012-Q2",142169,
"USA","EMP","TOT","THND_PER","Q","2012-Q3",142529,
"USA","EMP","TOT","THND_PER","Q","2012-Q4",143349,
"USA","EMP","TOT","THND_PER","Q","2013-Q1",143320,
"USA","EMP","TOT","THND_PER","Q","2013-Q2",143822.3,
"USA","EMP","TOT","THND_PER","Q","2013-Q3",144343.7,
"USA","EMP","TOT","THND_PER","Q","2013-Q4",144258.7,
"USA","EMP","TOT","THND_PER","Q","2014-Q1",145349.7,
"USA","EMP","TOT","THND_PER","Q","2014-Q2",145894.3,
"USA","EMP","TOT","THND_PER","Q","2014-Q3",146578.7,
"USA","EMP","TOT","THND_PER","Q","2014-Q4",147400.7,
"USA","EMP","TOT","THND_PER","Q","2015-Q1",148222.7,
"USA","EMP","TOT","THND_PER","Q","2015-Q2",148659.7,
"USA","EMP","TOT","THND_PER","Q","2015-Q3",148950.3,
"USA","EMP","TOT","THND_PER","Q","2015-Q4",149523.3,
"USA","EMP","TOT","THND_PER","Q","2016-Q1",150979.3,
"USA","EMP","WOMEN","THND_PER","Q","1955-Q1",18814,
"USA","EMP","WOMEN","THND_PER","Q","1955-Q2",19256.67,
"USA","EMP","WOMEN","THND_PER","Q","1955-Q3",19846,
"USA","EMP","WOMEN","THND_PER","Q","1955-Q4",20129.67,
"USA","EMP","WOMEN","THND_PER","Q","1956-Q1",20157,
"USA","EMP","WOMEN","THND_PER","Q","1956-Q2",20382,
"USA","EMP","WOMEN","THND_PER","Q","1956-Q3",20546.33,
"USA","EMP","WOMEN","THND_PER","Q","1956-Q4",20572.67,
"USA","EMP","WOMEN","THND_PER","Q","1957-Q1",20656.33,
"USA","EMP","WOMEN","THND_PER","Q","1957-Q2",20583.67,
"USA","EMP","WOMEN","THND_PER","Q","1957-Q3",20791.33,
"USA","EMP","WOMEN","THND_PER","Q","1957-Q4",20836,
"USA","EMP","WOMEN","THND_PER","Q","1958-Q1",20556.33,
"USA","EMP","WOMEN","THND_PER","Q","1958-Q2",20577,
"USA","EMP","WOMEN","THND_PER","Q","1958-Q3",20585,
"USA","EMP","WOMEN","THND_PER","Q","1958-Q4",20743.33,
"USA","EMP","WOMEN","THND_PER","Q","1959-Q1",20914.33,
"USA","EMP","WOMEN","THND_PER","Q","1959-Q2",21190,
"USA","EMP","WOMEN","THND_PER","Q","1959-Q3",21211.33,
"USA","EMP","WOMEN","THND_PER","Q","1959-Q4",21330.33,
"USA","EMP","WOMEN","THND_PER","Q","1960-Q1",21342,
"USA","EMP","WOMEN","THND_PER","Q","1960-Q2",22056.33,
"USA","EMP","WOMEN","THND_PER","Q","1960-Q3",22121,
"USA","EMP","WOMEN","THND_PER","Q","1960-Q4",22001.33,
"USA","EMP","WOMEN","THND_PER","Q","1961-Q1",22178.67,
"USA","EMP","WOMEN","THND_PER","Q","1961-Q2",22070.67,
"USA","EMP","WOMEN","THND_PER","Q","1961-Q3",21992,
"USA","EMP","WOMEN","THND_PER","Q","1961-Q4",22132.67,
"USA","EMP","WOMEN","THND_PER","Q","1962-Q1",22356.33,
"USA","EMP","WOMEN","THND_PER","Q","1962-Q2",22430.67,
"USA","EMP","WOMEN","THND_PER","Q","1962-Q3",22654.67,
"USA","EMP","WOMEN","THND_PER","Q","1962-Q4",22634.67,
"USA","EMP","WOMEN","THND_PER","Q","1963-Q1",22873,
"USA","EMP","WOMEN","THND_PER","Q","1963-Q2",23082,
"USA","EMP","WOMEN","THND_PER","Q","1963-Q3",23109,
"USA","EMP","WOMEN","THND_PER","Q","1963-Q4",23347,
"USA","EMP","WOMEN","THND_PER","Q","1964-Q1",23548.33,
"USA","EMP","WOMEN","THND_PER","Q","1964-Q2",23958.33,
"USA","EMP","WOMEN","THND_PER","Q","1964-Q3",23846,
"USA","EMP","WOMEN","THND_PER","Q","1964-Q4",23973.67,
"USA","EMP","WOMEN","THND_PER","Q","1965-Q1",24207,
"USA","EMP","WOMEN","THND_PER","Q","1965-Q2",24587.33,
"USA","EMP","WOMEN","THND_PER","Q","1965-Q3",24935,
"USA","EMP","WOMEN","THND_PER","Q","1965-Q4",25220,
"USA","EMP","WOMEN","THND_PER","Q","1966-Q1",25440.67,
"USA","EMP","WOMEN","THND_PER","Q","1966-Q2",25686,
"USA","EMP","WOMEN","THND_PER","Q","1966-Q3",26146.67,
"USA","EMP","WOMEN","THND_PER","Q","1966-Q4",26603,
"USA","EMP","WOMEN","THND_PER","Q","1967-Q1",26395,
"USA","EMP","WOMEN","THND_PER","Q","1967-Q2",26701.33,
"USA","EMP","WOMEN","THND_PER","Q","1967-Q3",27048.33,
"USA","EMP","WOMEN","THND_PER","Q","1967-Q4",27433.67,
"USA","EMP","WOMEN","THND_PER","Q","1968-Q1",27370.67,
"USA","EMP","WOMEN","THND_PER","Q","1968-Q2",27864.33,
"USA","EMP","WOMEN","THND_PER","Q","1968-Q3",27870.67,
"USA","EMP","WOMEN","THND_PER","Q","1968-Q4",28129.67,
"USA","EMP","WOMEN","THND_PER","Q","1969-Q1",28531,
"USA","EMP","WOMEN","THND_PER","Q","1969-Q2",28925.33,
"USA","EMP","WOMEN","THND_PER","Q","1969-Q3",29275.67,
"USA","EMP","WOMEN","THND_PER","Q","1969-Q4",29560.33,
"USA","EMP","WOMEN","THND_PER","Q","1970-Q1",29647.67,
"USA","EMP","WOMEN","THND_PER","Q","1970-Q2",29641.67,
"USA","EMP","WOMEN","THND_PER","Q","1970-Q3",29721,
"USA","EMP","WOMEN","THND_PER","Q","1970-Q4",29730.33,
"USA","EMP","WOMEN","THND_PER","Q","1971-Q1",29786.33,
"USA","EMP","WOMEN","THND_PER","Q","1971-Q2",29689,
"USA","EMP","WOMEN","THND_PER","Q","1971-Q3",29959.33,
"USA","EMP","WOMEN","THND_PER","Q","1971-Q4",30455.67,
"USA","EMP","WOMEN","THND_PER","Q","1972-Q1",30964.33,
"USA","EMP","WOMEN","THND_PER","Q","1972-Q2",31147,
"USA","EMP","WOMEN","THND_PER","Q","1972-Q3",31305.33,
"USA","EMP","WOMEN","THND_PER","Q","1972-Q4",31612.67,
"USA","EMP","WOMEN","THND_PER","Q","1973-Q1",32009,
"USA","EMP","WOMEN","THND_PER","Q","1973-Q2",32657.67,
"USA","EMP","WOMEN","THND_PER","Q","1973-Q3",32859,
"USA","EMP","WOMEN","THND_PER","Q","1973-Q4",33318.33,
"USA","EMP","WOMEN","THND_PER","Q","1974-Q1",33480.33,
"USA","EMP","WOMEN","THND_PER","Q","1974-Q2",33766.33,
"USA","EMP","WOMEN","THND_PER","Q","1974-Q3",34050.67,
"USA","EMP","WOMEN","THND_PER","Q","1974-Q4",33804,
"USA","EMP","WOMEN","THND_PER","Q","1975-Q1",33560.67,
"USA","EMP","WOMEN","THND_PER","Q","1975-Q2",33748.67,
"USA","EMP","WOMEN","THND_PER","Q","1975-Q3",34179.33,
"USA","EMP","WOMEN","THND_PER","Q","1975-Q4",34438.67,
"USA","EMP","WOMEN","THND_PER","Q","1976-Q1",35046,
"USA","EMP","WOMEN","THND_PER","Q","1976-Q2",35545.33,
"USA","EMP","WOMEN","THND_PER","Q","1976-Q3",35805,
"USA","EMP","WOMEN","THND_PER","Q","1976-Q4",36058.33,
"USA","EMP","WOMEN","THND_PER","Q","1977-Q1",36465.33,
"USA","EMP","WOMEN","THND_PER","Q","1977-Q2",37151,
"USA","EMP","WOMEN","THND_PER","Q","1977-Q3",37500.33,
"USA","EMP","WOMEN","THND_PER","Q","1977-Q4",38031,
"USA","EMP","WOMEN","THND_PER","Q","1978-Q1",38709,
"USA","EMP","WOMEN","THND_PER","Q","1978-Q2",39416.67,
"USA","EMP","WOMEN","THND_PER","Q","1978-Q3",39762,
"USA","EMP","WOMEN","THND_PER","Q","1978-Q4",40385.67,
"USA","EMP","WOMEN","THND_PER","Q","1979-Q1",40787,
"USA","EMP","WOMEN","THND_PER","Q","1979-Q2",40865.33,
"USA","EMP","WOMEN","THND_PER","Q","1979-Q3",41328,
"USA","EMP","WOMEN","THND_PER","Q","1979-Q4",41870.67,
"USA","EMP","WOMEN","THND_PER","Q","1980-Q1",42082.67,
"USA","EMP","WOMEN","THND_PER","Q","1980-Q2",41958.33,
"USA","EMP","WOMEN","THND_PER","Q","1980-Q3",42095,
"USA","EMP","WOMEN","THND_PER","Q","1980-Q4",42322.67,
"USA","EMP","WOMEN","THND_PER","Q","1981-Q1",42795.67,
"USA","EMP","WOMEN","THND_PER","Q","1981-Q2",43167,
"USA","EMP","WOMEN","THND_PER","Q","1981-Q3",42977,
"USA","EMP","WOMEN","THND_PER","Q","1981-Q4",43071.33,
"USA","EMP","WOMEN","THND_PER","Q","1982-Q1",43067.67,
"USA","EMP","WOMEN","THND_PER","Q","1982-Q2",43262.67,
"USA","EMP","WOMEN","THND_PER","Q","1982-Q3",43435.67,
"USA","EMP","WOMEN","THND_PER","Q","1982-Q4",43264,
"USA","EMP","WOMEN","THND_PER","Q","1983-Q1",43378,
"USA","EMP","WOMEN","THND_PER","Q","1983-Q2",43591.33,
"USA","EMP","WOMEN","THND_PER","Q","1983-Q3",44404,
"USA","EMP","WOMEN","THND_PER","Q","1983-Q4",44799,
"USA","EMP","WOMEN","THND_PER","Q","1984-Q1",45208.67,
"USA","EMP","WOMEN","THND_PER","Q","1984-Q2",45985.67,
"USA","EMP","WOMEN","THND_PER","Q","1984-Q3",46089,
"USA","EMP","WOMEN","THND_PER","Q","1984-Q4",46358.67,
"USA","EMP","WOMEN","THND_PER","Q","1985-Q1",46978.67,
"USA","EMP","WOMEN","THND_PER","Q","1985-Q2",47004,
"USA","EMP","WOMEN","THND_PER","Q","1985-Q3",47246.67,
"USA","EMP","WOMEN","THND_PER","Q","1985-Q4",47801.67,
"USA","EMP","WOMEN","THND_PER","Q","1986-Q1",48050.33,
"USA","EMP","WOMEN","THND_PER","Q","1986-Q2",48488.33,
"USA","EMP","WOMEN","THND_PER","Q","1986-Q3",49042,
"USA","EMP","WOMEN","THND_PER","Q","1986-Q4",49245.33,
"USA","EMP","WOMEN","THND_PER","Q","1987-Q1",49568,
"USA","EMP","WOMEN","THND_PER","Q","1987-Q2",50229.67,
"USA","EMP","WOMEN","THND_PER","Q","1987-Q3",50599.67,
"USA","EMP","WOMEN","THND_PER","Q","1987-Q4",50932.67,
"USA","EMP","WOMEN","THND_PER","Q","1988-Q1",51247.67,
"USA","EMP","WOMEN","THND_PER","Q","1988-Q2",51365,
"USA","EMP","WOMEN","THND_PER","Q","1988-Q3",51758.67,
"USA","EMP","WOMEN","THND_PER","Q","1988-Q4",52439,
"USA","EMP","WOMEN","THND_PER","Q","1989-Q1",52805.67,
"USA","EMP","WOMEN","THND_PER","Q","1989-Q2",52850,
"USA","EMP","WOMEN","THND_PER","Q","1989-Q3",53114.33,
"USA","EMP","WOMEN","THND_PER","Q","1989-Q4",53338,
"USA","EMP","WOMEN","THND_PER","Q","1990-Q1",53743.33,
"USA","EMP","WOMEN","THND_PER","Q","1990-Q2",53755.33,
"USA","EMP","WOMEN","THND_PER","Q","1990-Q3",53700,
"USA","EMP","WOMEN","THND_PER","Q","1990-Q4",53554,
"USA","EMP","WOMEN","THND_PER","Q","1991-Q1",53410,
"USA","EMP","WOMEN","THND_PER","Q","1991-Q2",53508.67,
"USA","EMP","WOMEN","THND_PER","Q","1991-Q3",53465.33,
"USA","EMP","WOMEN","THND_PER","Q","1991-Q4",53589.33,
"USA","EMP","WOMEN","THND_PER","Q","1992-Q1",53875,
"USA","EMP","WOMEN","THND_PER","Q","1992-Q2",53996.67,
"USA","EMP","WOMEN","THND_PER","Q","1992-Q3",54136.67,
"USA","EMP","WOMEN","THND_PER","Q","1992-Q4",54192,
"USA","EMP","WOMEN","THND_PER","Q","1993-Q1",54361.33,
"USA","EMP","WOMEN","THND_PER","Q","1993-Q2",54727.33,
"USA","EMP","WOMEN","THND_PER","Q","1993-Q3",55072.67,
"USA","EMP","WOMEN","THND_PER","Q","1993-Q4",55463.67,
"USA","EMP","WOMEN","THND_PER","Q","1994-Q1",56116.67,
"USA","EMP","WOMEN","THND_PER","Q","1994-Q2",56471,
"USA","EMP","WOMEN","THND_PER","Q","1994-Q3",56737.67,
"USA","EMP","WOMEN","THND_PER","Q","1994-Q4",57127.67,
"USA","EMP","WOMEN","THND_PER","Q","1995-Q1",57273,
"USA","EMP","WOMEN","THND_PER","Q","1995-Q2",57352.67,
"USA","EMP","WOMEN","THND_PER","Q","1995-Q3",57593.33,
"USA","EMP","WOMEN","THND_PER","Q","1995-Q4",57871,
"USA","EMP","WOMEN","THND_PER","Q","1996-Q1",57902,
"USA","EMP","WOMEN","THND_PER","Q","1996-Q2",58235.33,
"USA","EMP","WOMEN","THND_PER","Q","1996-Q3",58747,
"USA","EMP","WOMEN","THND_PER","Q","1996-Q4",59135,
"USA","EMP","WOMEN","THND_PER","Q","1997-Q1",59324,
"USA","EMP","WOMEN","THND_PER","Q","1997-Q2",59719.33,
"USA","EMP","WOMEN","THND_PER","Q","1997-Q3",60113.67,
"USA","EMP","WOMEN","THND_PER","Q","1997-Q4",60359.67,
"USA","EMP","WOMEN","THND_PER","Q","1998-Q1",60506.67,
"USA","EMP","WOMEN","THND_PER","Q","1998-Q2",60600,
"USA","EMP","WOMEN","THND_PER","Q","1998-Q3",60869.67,
"USA","EMP","WOMEN","THND_PER","Q","1998-Q4",61148.67,
"USA","EMP","WOMEN","THND_PER","Q","1999-Q1",61696.33,
"USA","EMP","WOMEN","THND_PER","Q","1999-Q2",61922,
"USA","EMP","WOMEN","THND_PER","Q","1999-Q3",62096.67,
"USA","EMP","WOMEN","THND_PER","Q","1999-Q4",62497.33,
"USA","EMP","WOMEN","THND_PER","Q","2000-Q1",63394.33,
"USA","EMP","WOMEN","THND_PER","Q","2000-Q2",63675.33,
"USA","EMP","WOMEN","THND_PER","Q","2000-Q3",63425,
"USA","EMP","WOMEN","THND_PER","Q","2000-Q4",63873,
"USA","EMP","WOMEN","THND_PER","Q","2001-Q1",64149.33,
"USA","EMP","WOMEN","THND_PER","Q","2001-Q2",63804,
"USA","EMP","WOMEN","THND_PER","Q","2001-Q3",63573.33,
"USA","EMP","WOMEN","THND_PER","Q","2001-Q4",63434.67,
"USA","EMP","WOMEN","THND_PER","Q","2002-Q1",63443.67,
"USA","EMP","WOMEN","THND_PER","Q","2002-Q2",63393.67,
"USA","EMP","WOMEN","THND_PER","Q","2002-Q3",63682,
"USA","EMP","WOMEN","THND_PER","Q","2002-Q4",63794.33,
"USA","EMP","WOMEN","THND_PER","Q","2003-Q1",64376.33,
"USA","EMP","WOMEN","THND_PER","Q","2003-Q2",64526.67,
"USA","EMP","WOMEN","THND_PER","Q","2003-Q3",64294.33,
"USA","EMP","WOMEN","THND_PER","Q","2003-Q4",64399.33,
"USA","EMP","WOMEN","THND_PER","Q","2004-Q1",64353.33,
"USA","EMP","WOMEN","THND_PER","Q","2004-Q2",64699,
"USA","EMP","WOMEN","THND_PER","Q","2004-Q3",64796,
"USA","EMP","WOMEN","THND_PER","Q","2004-Q4",65033.33,
"USA","EMP","WOMEN","THND_PER","Q","2005-Q1",65256,
"USA","EMP","WOMEN","THND_PER","Q","2005-Q2",65565.34,
"USA","EMP","WOMEN","THND_PER","Q","2005-Q3",65978.34,
"USA","EMP","WOMEN","THND_PER","Q","2005-Q4",66185.34,
"USA","EMP","WOMEN","THND_PER","Q","2006-Q1",66348,
"USA","EMP","WOMEN","THND_PER","Q","2006-Q2",66761.34,
"USA","EMP","WOMEN","THND_PER","Q","2006-Q3",67088,
"USA","EMP","WOMEN","THND_PER","Q","2006-Q4",67494.66,
"USA","EMP","WOMEN","THND_PER","Q","2007-Q1",67780.34,
"USA","EMP","WOMEN","THND_PER","Q","2007-Q2",67566.66,
"USA","EMP","WOMEN","THND_PER","Q","2007-Q3",67863.34,
"USA","EMP","WOMEN","THND_PER","Q","2007-Q4",67971.34,
"USA","EMP","WOMEN","THND_PER","Q","2008-Q1",67996.66,
"USA","EMP","WOMEN","THND_PER","Q","2008-Q2",68047.34,
"USA","EMP","WOMEN","THND_PER","Q","2008-Q3",67863,
"USA","EMP","WOMEN","THND_PER","Q","2008-Q4",67637.34,
"USA","EMP","WOMEN","THND_PER","Q","2009-Q1",66843,
"USA","EMP","WOMEN","THND_PER","Q","2009-Q2",66456.34,
"USA","EMP","WOMEN","THND_PER","Q","2009-Q3",66018,
"USA","EMP","WOMEN","THND_PER","Q","2009-Q4",65557.66,
"USA","EMP","WOMEN","THND_PER","Q","2010-Q1",65766,
"USA","EMP","WOMEN","THND_PER","Q","2010-Q2",65736.66,
"USA","EMP","WOMEN","THND_PER","Q","2010-Q3",65699.34,
"USA","EMP","WOMEN","THND_PER","Q","2010-Q4",65654.66,
"USA","EMP","WOMEN","THND_PER","Q","2011-Q1",65527,
"USA","EMP","WOMEN","THND_PER","Q","2011-Q2",65478,
"USA","EMP","WOMEN","THND_PER","Q","2011-Q3",65573.34,
"USA","EMP","WOMEN","THND_PER","Q","2011-Q4",65768.66,
"USA","EMP","WOMEN","THND_PER","Q","2012-Q1",66628,
"USA","EMP","WOMEN","THND_PER","Q","2012-Q2",66783.34,
"USA","EMP","WOMEN","THND_PER","Q","2012-Q3",66981,
"USA","EMP","WOMEN","THND_PER","Q","2012-Q4",67265.34,
"USA","EMP","WOMEN","THND_PER","Q","2013-Q1",67070,
"USA","EMP","WOMEN","THND_PER","Q","2013-Q2",67519,
"USA","EMP","WOMEN","THND_PER","Q","2013-Q3",67970.34,
"USA","EMP","WOMEN","THND_PER","Q","2013-Q4",67752.66,
"USA","EMP","WOMEN","THND_PER","Q","2014-Q1",68277,
"USA","EMP","WOMEN","THND_PER","Q","2014-Q2",68486.34,
"USA","EMP","WOMEN","THND_PER","Q","2014-Q3",68618.66,
"USA","EMP","WOMEN","THND_PER","Q","2014-Q4",69068,
"USA","EMP","WOMEN","THND_PER","Q","2015-Q1",69287.66,
"USA","EMP","WOMEN","THND_PER","Q","2015-Q2",69548.66,
"USA","EMP","WOMEN","THND_PER","Q","2015-Q3",69770,
"USA","EMP","WOMEN","THND_PER","Q","2015-Q4",70205.34,
"USA","EMP","WOMEN","THND_PER","Q","2016-Q1",70600,
"USA","EMP","MEN","PC_WKGPOP","Q","1977-Q1",79.82247,
"USA","EMP","MEN","PC_WKGPOP","Q","1977-Q2",80.30919,
"USA","EMP","MEN","PC_WKGPOP","Q","1977-Q3",80.56107,
"USA","EMP","MEN","PC_WKGPOP","Q","1977-Q4",81.02728,
"USA","EMP","MEN","PC_WKGPOP","Q","1978-Q1",81.04534,
"USA","EMP","MEN","PC_WKGPOP","Q","1978-Q2",81.58264,
"USA","EMP","MEN","PC_WKGPOP","Q","1978-Q3",81.67811,
"USA","EMP","MEN","PC_WKGPOP","Q","1978-Q4",81.6869,
"USA","EMP","MEN","PC_WKGPOP","Q","1979-Q1",81.78118,
"USA","EMP","MEN","PC_WKGPOP","Q","1979-Q2",81.74561,
"USA","EMP","MEN","PC_WKGPOP","Q","1979-Q3",81.74209,
"USA","EMP","MEN","PC_WKGPOP","Q","1979-Q4",81.35311,
"USA","EMP","MEN","PC_WKGPOP","Q","1980-Q1",80.81995,
"USA","EMP","MEN","PC_WKGPOP","Q","1980-Q2",79.71581,
"USA","EMP","MEN","PC_WKGPOP","Q","1980-Q3",79.13711,
"USA","EMP","MEN","PC_WKGPOP","Q","1980-Q4",79.32153,
"USA","EMP","MEN","PC_WKGPOP","Q","1981-Q1",79.44835,
"USA","EMP","MEN","PC_WKGPOP","Q","1981-Q2",79.38255,
"USA","EMP","MEN","PC_WKGPOP","Q","1981-Q3",79.06482,
"USA","EMP","MEN","PC_WKGPOP","Q","1981-Q4",78.15718,
"USA","EMP","MEN","PC_WKGPOP","Q","1982-Q1",77.58038,
"USA","EMP","MEN","PC_WKGPOP","Q","1982-Q2",76.87006,
"USA","EMP","MEN","PC_WKGPOP","Q","1982-Q3",76.17609,
"USA","EMP","MEN","PC_WKGPOP","Q","1982-Q4",75.62536,
"USA","EMP","MEN","PC_WKGPOP","Q","1983-Q1",75.67733,
"USA","EMP","MEN","PC_WKGPOP","Q","1983-Q2",75.96432,
